id,text,preprocessed_text
1463233776645918720,MAAR NAMAN PARANG DI PAMILYA,maar naman parang di pamilya.
1463234312535359489,Sobrang magical talaga kapag kino-confirm ng mga anito ko 'yung mga tanong ko. Nakakaiyak din. 😭😭😭😭😭😭😭😭😭😭😭😭😭,sobrang magical talaga kapag kino-confirm ng mga anito ko 'yung mga tanong ko. nakakaiyak din.
1463234028190920706,gosh sana talaga icancel ni sir ung oral examination sa cle bwahahah,gosh sana talaga icancel ni sir ung oral examination sa cle bwahahah.
1463229737321795584,gusto ko talaga ng kausap ngayon kahit sino payan kahit ex ko payan,gusto ko talaga ng kausap ngayon kahit sino payan kahit ex ko payan.
1463229834273095680,hoy HAHWHHWHWJWHW wala akong ex HA,hoy hahwhhwhwjwhw wala akong ex ha.
1463230031799685120,ang panget kasi pakinggan kapag may ex,ang panget kasi pakinggan kapag may ex.
1463244716984586240,bat yung ilong ko sa picture namin ni mozzy parang yung nose emoji 👃🏻👃🏻 HAHQHQHAHAHAHAHHA,bat yung ilong ko sa picture namin ni mozzy parang yung nose emoji hahqhqhahahahahha.
1463231415697362947,"Akala ko sa TFA na ako pinaka na attach, hindi pa pala. Grabe ka TSH!! Worth it lahat ng iniyak ko for 11 months at yung iiyakin ko pa para sa Wakas","akala ko sa tfa na ako pinaka na attach, hindi pa pala. grabe ka tsh!! worth it lahat ng iniyak ko for 11 months at yung iiyakin ko pa para sa wakas."
1463229977856385024,Cno ka?,cno ka?
1463230335412420616,Follow back ko ba?😕,follow back ko ba?
1463230435622748165,TANGINA MO,tangina mo.
1463230832118665221,"Follow back kita mamaya, BC aq.","follow back kita mamaya, bc aq."
1463230992198500355,"Sana hindi maubos schoolworks mo, goodluck","sana hindi maubos mo, goodluck."
1463231130966978562,"Tulungan mo ‘ko teh, need ko mag vlog.","tulungan mo ko teh, need ko mag vlog."
1463231768870277129,"Gusto mo lang makita mukha ko e, g lang basta gising aq","gusto mo lang makita mukha ko e, g lang basta gising aq."
1463232140477300738,Kahit cno maaalibadbaran kapag nakita ka.,kahit cno maaalibadbaran kapag nakita ka.
1463232401639837701,"Sendan kitang maraming pictures ko, gets namang nahihiya ka lang manghingi","sendan kitang maraming pictures ko, gets namang nahihiya ka lang manghingi."
1463232810290798594,"Grabe! Na miss mo talaga ako, ano?","grabe! na miss mo talaga ako, ano?"
1463230567776874499,TANGENA TALAGA😭,tangena talaga.
1463236970738421763,Ang hirap talaga pag di kayo match ng Manager mo,ang hirap talaga pag di kayo match ng manager mo.
1463303416302608387,Totoo. Ang bigat sa work,totoo. ang bigat sa work.
1463240944048754689,Parang ang sarap mandilig hahaha,parang ang sarap mandilig hahaha.
1463241589061349380,potangenang twitter to kada open ko may message isa tas wala naman parang tanga ampota.,potangenang to kada open ko may message isa tas wala naman parang tanga ampota.
1463246754715869187,Kakalungkot lang kasi tngina bat parang may nag iba? :(,kakalungkot lang kasi tngina bat parang may nag iba?
1463200409686790148,BAT KASE MOOTS KO PANAY PINOY?? DKAKS AROUND THIS TIME NGA TULOG NA SILA EH DITO MAAGA PA KAINIS HAHAHAHAHHAHAHA,bat kase moots ko panay pinoy?? dkaks around this time nga tulog na sila eh dito maaga pa kainis hahahahahhahaha.
1463228505458716672,Nasa qatar ako sis HAHAHAHAHAHAH,nasa qatar ako sis hahahahahahah.
1463230647640768512,YUPP!! tipong mga 7pm nag sasabihan na ng goodnight yung nasa gdm ko😭😭 WHAT ABOUT ME?,yupp!! tipong mga 7pm nag sasabihan na ng goodnight yung nasa gdm ko what about me?
1463240670827712515,"HELLO PO GOODNIGHT NA MEE!! HAHAHAHAHAHA HERE, BEBE MO PARA SA TULOG MO LATUR","hello po goodnight na mee!! hahahahahaha here, bebe mo para sa tulog mo latur."
1463247495044100096,PARANG READY NAMAN NA AKO MAGKA JOWA. CHARIZ!,parang ready naman na ako magka jowa. chariz!
1463246116309270528,"Walang ""Limang Daang Taon ng Biyaya"" kung walang limang daang taon ng sakripisyo. Ngayong ika-24 ng Nobyembre, tayo'y makiisa sa pagdiriwang ng Banal na Eukaristiya para sa mga Kristiyanong Pinag-uusig (Red Wednesday).","walang limang daang taon ng biyaya kung walang limang daang taon ng sakripisyo. ngayong ika-24 ng nobyembre, tayo'why makiisa sa pagdiriwang ng banal na eukaristiya para sa mga pinag-uusig (red wednesday)."
1463246119350145024,"Kasama ng buong Simbahan, ang Banal na Misa ay ipagdiriwang sa ganap na ika-6 ng gabi bilang pag-alala sa mga martir ng ating pananampalataya mula noon hanggang ngayon.","kasama ng buong simbahan, ang banal na misa ay ipagdiriwang sa ganap na ika-6 ng gabi bilang pag-alala sa mga martir ng ating pananampalataya mula noon hanggang ngayon."
1463246121040429057,"Mapapanood din sa ating Official Facebook Page (facebook.com/sadpp1986) at Youtube (invidious.tiekoetter.com/channel/UCnnFIDO…) ang mga misang ito. Alinsunod dito, 50% o 150 katao na may edad 16 hanggang 64 years old lamang ang maaaring makapasok sa loob ng ating simbahan bawat misa.","mapapanood din sa ating official facebook page ( at youtube ( ang mga misang ito. alinsunod dito, 50 o 150 katao na may edad 16 hanggang 64 years old lamang ang maaaring makapasok sa loob ng ating simbahan bawat misa."
1463246122986532866,"Sa lahat ng dadalo sa misa, mangyaring magdala ng mga sumusunod: FACE MASK at FACE SHIELD. Pinapaalalahanan pa rin po ang lahat na manatili na lamang sa inyong mga tahanan para rin sa inyong kaligtasan …","sa lahat ng dadalo sa misa, mangyaring magdala ng mga sumusunod: face mask at face shield. pinapaalalahanan pa rin po ang lahat na manatili na lamang sa inyong mga tahanan para rin sa inyong kaligtasan."
1463246125557633027,… at panatilihin po natin na sumunod sa safety protocols ayon sa IATF guidelines. Maraming salamat po! #ParengTonio #RedWednesdayPH #RedWithoutFear,at panatilihin po natin na sumunod sa safety protocols ayon sa iatf guidelines. maraming salamat po!
1463139585295142918,Ano yung kinain nung mga highest sa surgery? 😭 nilamon ba nila yung schwartz at sabiston????? Penge naman ng onting talino. Naghihingalo na grade ko 🥲,ano yung kinain nung mga highest sa surgery? nilamon ba nila yung schwartz at sabiston? penge naman ng onting talino. naghihingalo na grade ko.
1463242368841183236,"doc gud murneng ik dis wont work for ebriwan and this may sound mayabang but this is what I really did for surg quiz: I started listening to lectures and taking notes (handwritten) para iwas antok. Didnt try to read books or transes, didn't even pull an all-nighter. got 22/30","doc gud murneng ik dis wont work for ebriwan and this may sound mayabang but this is what i really did for surg quiz: i started listening to lectures and taking notes (handwritten) para iwas antok. didnt try to read books or transes, didn't even pull an all-nighter. got 2230."
1463243147379556352,"unlike doc nung prelims na nag-all-nighter ako, read schwartz, transes, plus samplex pa tapos parang 11 lang ata ako non. (tho siguro factor na rin yung nasa adjustment period pa hehe)","unlike doc nung prelims na nag-all-nighter ako, read schwartz, transes, plus samplex pa tapos parang 11 lang ata ako non. (tho siguro factor na rin yung nasa adjustment period pa hehe)."
1463232041214824453,BAKIT NAAMOY KO 😭😭😭😭,bakit naamoy ko.
1463232110274117633,ANG SARAP NG TOPPINGS BALIW KISSES YAN,ang sarap ng toppings baliw kisses yan.
1463232227836235778,BEH 😭😭😭😭😭😭 PARANG ANO NG ASO KO,beh parang ano ng aso ko.
1462811117252595716,Ang daming triggered sa post ni Aicelle. Wala naman syang binanggit na pangalan pero galit na galit yung mga troll nung magnanakaw.😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,ang daming triggered sa post ni aicelle. wala naman syang binanggit na pangalan pero galit na galit yung mga troll nung magnanakaw.
1463247473938292737,Parang inamin na magnanakaw sila? Kasi nga nag react agad sila!!!!,parang inamin na magnanakaw sila? kasi nga nag react agad sila!
1463246606711476237,tayo ang para sa isa't isa~,tayo ang para sa isa't isa.
1463246188958810116,parang ayoko na uli magbasa ng kahit anong au haha gusto ko nang saksakin sunod sunod na heartbreak to ah :)),parang ayoko na uli magbasa ng kahit anong au haha gusto ko nang saksakin sunod sunod na heartbreak to ah ).
1463246371666812931,haha sino ba kasi may sabi sayo na sunod-sunurin mo ha :)),haha sino ba kasi may sabi sayo na sunod-sunurin mo ha ).
1463230489108516865,hanggang talisod nalang ba talaga :(( bakit pag nag rere-read ako umaasa ako na may sunod tong talisod :((,hanggang talisod nalang ba talaga ( bakit pag nag rere-read ako umaasa ako na may sunod tong talisod (.
1463234045522096128,Hindi parin talaga makasabay yung mata ko sa bilis ng bola hahahha,hindi parin talaga makasabay yung mata ko sa bilis ng bola hahahha.
1463167881043185687,Bkit may kychie kpa loveteam kba ni kyle I respeto mo nman chie may loveteam pa si kyle yong kycine respeto nman ok,bkit may kychie kpa loveteam kba ni kyle i respeto mo nman chie may loveteam pa si kyle yong kycine respeto nman ok.
1463189307078983686,they're not LT ok fans who did was a fans don't blame chie nor kyle if there's existed #KyChie n fandom bkit c chie blame iu qngvmy fandom n kychie kya cguro ganun c kyle nasasakal n s fans ng kycine,they're not lt ok fans who did was a fans don't blame chie nor kyle if there's existed n fandom bkit c chie blame iu qngvmy fandom n kychie kya cguro ganun c kyle nasasakal n s fans ng kycine.
1463210774369869831,"Nkita nmin yong video na sinabi ni kyle"" si chie daw nagsabi sa knya na gusto nya na mka loveteam si kyle"" hindi ba nya alam may ka loveteam pa yan"" tingnan nyo ang video na nag usap sla lhat doon sa swimmingpool""",nkita nmin yong video na sinabi ni kyle si chie daw nagsabi sa knya na gusto nya na mka loveteam si kyle hindi ba nya alam may ka loveteam pa yan tingnan nyo ang video na nag usap sla lhat doon sa.
1463230452072738816,Anong vid yan? Pa send po link. Kung ano ano nalang talaga ung ina accuse kay Chie. 25 na po si Chie. Do you think interested sha sa LT? Nakilala sha as herself not as part of any LT.,anong vid yan? pa send po link. kung ano ano nalang talaga ung ina accuse kay chie. 25 na po si chie. do you think interested sha sa lt? nakilala sha as herself not as part of any lt.
1463230329133563904,"skl gagi, imbes na antukin ako sa playlist ko, kinilig lang ako kasi grabe yung pagkakasunod sunod 😭 (syempre scripted na yung nasa vid pero ganyan talaga yung magkakasunod kanina 😭) goodnight siguro </3","skl gagi, imbes na antukin ako sa playlist ko, kinilig lang ako kasi grabe yung pagkakasunod sunod (syempre scripted na yung nasa vid pero ganyan talaga yung magkakasunod kanina ) goodnight siguro 3."
1463230444862910480,favorite ko talaga si mojo jojo,paborito ko talaga si mojo jojo.
1463235715509063681,PARANG BROKEN AKO GUYS. 🙃,parang broken ako guys.
1463231076550463488,will post ny bentables na talaga mamaya pls sana sipagin ako 😥,will post ny bentables na talaga mamaya please sana sipagin ako.
1463229673433747457,Ghorl ang bagal talaga daig pa pagong x snail combined,ghorl ang bagal talaga daig pa pagong x snail combined.
1463247750137475075,ATE ELLI!!! PARANG AWA NANDITO LANG AKO😔🧎🏻‍♀️,ate elli! parang awa nandito lang ako.
1463224176131538946,Halos naman ng bansa ngayon hard sell or direct coercion ang vaccination. Sa palagay ko hindi maibebenta sa mga ayaw.,halos naman ng bansa ngayon hard sell or direct coercion ang vaccination. sa palagay ko hindi maibebenta sa mga ayaw.
1463228755862691841,"Mert 750,000 na ang namamatay na Kano kahit hindi maibenta iyan ang gagawin ay itatapon na lang katulad ng mga gamot na hindi nagagamit dito. Hindi ni-re-recycle kahit pwede pang gamitin. Kung mag tapon ako ng gamot sa Police station at pharmacy ay kahon-kahon. Bawal ang re cycle","mert 750,000 na ang namamatay na kano kahit hindi maibenta iyan ang gagawin ay itatapon na lang katulad ng mga gamot na hindi nagagamit dito. hindi ni-re-recycle kahit pwede pang gamitin. kung mag tapon ako ng gamot sa police station at pharmacy ay kahon-kahon. bawal ang re cycle."
1463229739200507907,"Madaling mag expire at ma bulok ang mga vaccine ninyo diyan sa USA, may special temperature ang pinag iimbakan ng mga ito. Itatapon talaga. Mura lang naman talaga iyang mga MRNA vaccines na gamit ninyo diyan dahil synthetic.","madaling mag expire at ma bulok ang mga vaccine ninyo diyan sa usa, may special temperature ang pinag iimbakan ng mga ito. itatapon talaga. mura lang naman talaga iyang mga mrna vaccines na gamit ninyo diyan dahil synthetic."
1463265430940766208,Kaya nga ang vaccine namin talagang naka schedule lalo na kung may insurance ka kasi doon ang reimbursement. Kukulitin ka kahit dental insurance.,kaya nga ang vaccine namin talagang naka schedule lalo na kung may insurance ka kasi doon ang reimbursement. kukulitin ka kahit dental insurance.
1463351852624277513,"Dito rin naman sa Metro Manila ay naka schedule rin kaya nga lang ay marami pa rin ang ayaw pagpa bakuna. Iba iba ang dahilan, isa na ang SIKSIKAN sa bakunahan at malamang ay duon pa mahawa ng sakit. Tulad rin diyan ay hindi rin alam ng marami kung ano ang bakuna.","dito rin naman sa metro manila ay naka schedule rin kaya nga lang ay marami pa rin ang ayaw pagpa bakuna. iba iba ang dahilan, isa na ang siksikan sa bakunahan at malamang ay duon pa mahawa ng sakit. tulad rin diyan ay hindi rin alam ng marami kung ano ang bakuna."
1463230075977940994,Binabaliw talaga ako ni Jisoo ngayong era eh ✋😩💛,binabaliw talaga ako ni jisoo ngayong era eh.
1463237836497297409,"parang kinilig din ako, sancha 😭😭","parang kinilig din ako, sancha."
1463235517466644481,parang hahanginin nanaman yung pera ko🙃,parang hahanginin nanaman yung pera ko.
1463230008449634304,nakakaloka talaga tong grammys shuta,nakakaloka talaga tong grammys shuta.
1463229154158018563,Yung tawa ni ate @SEOKJiNCASM parang kay jin HAHAHAHAHAHAHAHAAHAHAHAH x.com/i/spaces/1YqKDqYLRMBGV,yung tawa ni ate parang kay jin hahahahahahahahaahahahah.
1463239589783810048,"last exam na sana today, parang sasakitin na ako kapag may nag-announce pa","last exam na sana today, parang sasakitin na ako kapag may nag-announce pa."
1463232016741060615,Namjoon kahit idol kita sasapukin talaga kita cherizzz bakit ba kase ang manhid mono like what are you ba Ay taray english,namjoon kahit idol kita sasapukin talaga kita cherizzz bakit ba kase ang manhid mono like what are you ba ay taray english.
1463232718842462210,May soft spot ka akse para sa kanya,may soft spot ka akse para sa kanya.
1463237456958930950,"Di naman masakit, parang kagat lang ng dinosaur.","di naman masakit, parang kagat lang ng dinosaur."
1463234022864142338,may replay ba yon hshahahaha,may replay ba yon.
1463234184571355136,antok na talaga ako tas may lakad la ako bukas hshahahaha,antok na talaga ako tas may lakad la ako bukas.
1463234334110846979,sino bang hindi aantukin kapag nagawa ng schoolworks,sino bang hindi aantukin kapag nagawa ng.
1463239008448778245,parang kahapon lang no'ng tayo'y magkasama,parang kahapon lang no'ng tayo'why magkasama.
1463233960482250754,apakabait kong gf deserve ko talaga ng clo😁,apakabait kong gf deserve ko talaga ng clo.
1463235215426347008,pake namin,pake namin.
1463235496079855617,pangit mo kabonding pakyu haha,pangit mo kabonding pakyu haha.
1463229786378039297,"Yoko talaga ng ganitong pakiramdam, naaral ko na to dati ih, maaral nga ulit","yoko talaga ng ganitong pakiramdam, naaral ko na to dati ih, maaral nga ulit."
1461973815718658049,"Ano na! I just had my coffee (kanu) then binilhan ako ni mommy ng th tas sb naman from kuya. AYAW NIYO BA AKO MATULOG????? At this point, kabahan na kayo I guess @yeosin_01 @bookofjjune @leesuyeons charot! Hahahaha!","ano na! i just had my coffee (kanu) then binilhan ako ni mommy ng th tas sb naman from kuya. ayaw niyo ba ako matulog? at this point, kabahan na kayo i guess charot! hahahaha!"
1462504057764036616,Maghanda ka na sa 6 hrs na usapan.. x3 pala kasi 3 kape..hahahahaha,maghanda ka na sa 6 hrs na usapan.. x3 pala kasi 3.
1463171483111510019,LATE REPLY AQ ngayon meron na resulta yung maraming kape HAHAAHHAHA,late reply aq ngayon meron na resulta yung maraming kape hahaahhaha.
1463239018905157635,Grabe epekto ng kape..di lang 6 hrs.. parang aabot 6days 🤣🤣🤣,grabe epekto ng lang 6 hrs.. parang aabot 6days.
1463239927932411908,"""Kuenen"" parang ""kunin"" pero jeje SKJZJSKZMS",kuenen parang kunin pero jeje.
1463228808593502216,cancel mochi daw kasi anak nya lang daw si nishi tapos hindi daw si beomii .. #5GSpace,cancel mochi daw kasi anak nya lang daw si nishi tapos hindi daw si beomii.
1463228968383905796,oh see parang binabackstab na nila sila ate beomii 😭 #5GSpace,oh see parang binabackstab na nila sila ate beomii.
1463229027922046981,okay cancel mommy mochi kasi pinapatulog ako,okay cancel mommy mochi kasi pinapatulog ako.
1463229086726115328,KAILANGAN MAKITA NI ATE BEOMII ITO @sunjaeyhoon,kailangan makita ni ate beomii ito.
1463229382047064066,cancel tita jin kasi pinapatulog nya si mommy mochi #5GSpace,cancel tita jin kasi pinapatulog nya si mommy mochi.
1463229465522163717,HINDI ATA AKO KILALA NI MOMMY MOCHI #5GSPace hala oh,hindi ata ako kilala ni mommy mochi hala oh.
1463229941844221958,tumatawa ako dito pero nakikinig ako sa makungkot na music HAHAHA? sad and happy at the same time,tumatawa ako dito pero nakikinig ako sa makungkot na music hahaha? sad and happy at the same time.
1463230096584556549,HINDI KILALA NI MOMMY MOCHI SARILI NYA,hindi kilala ni mommy mochi sarili nya.
1463230372754309120,nakakatakot pala maging malungkot ?? #5GSpace,nakakatakot pala maging malungkot?
1463230765970251776,"nagrerecord po si mommy mochi, may “evidence” haysh nako cancel nyo si mommy mochi feeling ko hindi ako anak ni mommy mochi","nagrerecord po si mommy mochi, may evidence haysh nako cancel nyo si mommy mochi feeling ko hindi ako anak ni mommy mochi."
1463231127414448131,"opo hoonie walang space sila ate beomii inaabangan ko din, HAHAHA so nag space si tita jin buti naman may happy pill nanaman ako #5GSpace","opo hoonie walang space sila ate beomii inaabangan ko din, hahaha so nag space si tita jin buti naman may happy pill nanaman ako."
1463231771181342721,jowa ni jungkook?? #5GSpace fake news ba ito trip nyo lang ba? HAHAHHA,jowa ni jungkook?? fake news ba ito trip nyo lang ba? hahahha.
1463231904950329345,AMPON LANG AKO???? HAYS,ampon lang ako? hays.
1463232125394509825,"mommy mochi, wag mo sinisiraulo si tita jin :"")","mommy mochi, wag mo sinisiraulo si tita jin:)."
1463232384250245121,“feeling ko pag nakajowa si jungkook madami magiging broken” nako hoonie tumigil ka dyan,feeling ko pag nakajowa si jungkook madami magiging broken nako hoonie tumigil ka dyan.
1463232504354144257,AY BAHALA KAYO ANONG ORAS NA AYOKO MAG SPEAK WAG NYO NA AKO NG MIC SI ONYOYNYONYO NALANG,ay bahala kayo anong oras na ayoko mag speak wag nyo na ako ng mic si onyoynyonyo nalang.
1463232742032695298,wag nyo nga ginanaganyan name ni onyonyonyonyo 😭😭 pag yan nagleave,wag nyo nga ginanaganyan name ni onyonyonyonyo pag yan nagleave.
1463233034145071105,may nag kick out kay hoonie sa space (not exposing space baka icancel ako dito ineexpose ko sila HAH.),may nag kick out kay hoonie sa space (not exposing space baka icancel ako dito ineexpose ko sila hah.).
1463233220619616263,“ikaw ba yung hoonie na malibag/lib0g” ANO??? #5GSpace,ikaw ba yung hoonie na malibaglib0g ano?
1463233372939902976,CANCEL ONYONYONYONYO KASI 2G SYA !!!! #5GSpace,cancel onyonyonyonyo kasi 2g siya!
1463233708131901440,lagpas 20's na daw si tita jin #5GSpace,lagpas 20's na daw si tita jin.
1463233913719984129,mas matanda si mommy mochi kaysa kay tita jin ng limang araw #5GSpace,mas matanda si mommy mochi kaysa kay tita jin ng limang araw.
1463234016451051520,ANO NI REPORT NA AGE NYO?,ano ni report na age nyo?
1463234138161352704,yehey pwede ako mag bardagulan dito sa thread kahit nirerecord ako ni mommy mochi,yehey pwede ako mag bardagulan dito sa thread kahit nirerecord ako ni mommy mochi.
1463234214065684486,PANDAK SI HOONIE PERO MAS PANDAK SINA TITA JIN AT MOMMY MOCHI,pandak si hoonie pero mas pandak sina tita jin at mommy mochi.
1463234380634021891,"i have a cousin, 13 palang pero 5 flat sya then malaman laman ko si mommy mochi matanda na pero 5 flat 😭","i have a cousin, 13 palang pero 5 flat siya then malaman laman ko si mommy mochi matanda na pero 5 flat."
1463234482106888192,HOY HINDI KO ITWEETWEET HS NYO !! #5GSpace,hoy hindi ko itweetweet hs nyo!
1463234581662879744,hoonie nyo manok na #5GSpace,hoonie nyo manok na.
1463240821537341442,parang dati lang hindi tayo nagaaral ah,parang dati lang hindi tayo nagaaral ah.
1463246446631686145,Parang ang sarap gumala 🤔🤔🤔,parang ang sarap gumala.
1463230150074535937,"Hindi yung kuda kayo ng kuda, pero Wala nmn kayong matibay na source of knowledge kung saan nanggagaling mga paratang n'yo.hindi n'yo namamalayan,future ng bansa natin ang nksalalay dito,pero wala kayong ginawa Kundi manghusga at mang bash.","hindi yung kuda kayo ng kuda, pero wala nmn kayong matibay na source of knowledge kung saan nanggagaling mga paratang n' n'yo namamalayan,future ng bansa natin ang nksalalay dito,pero wala kayong ginawa kundi manghusga at mang bash."
1463229004979183623,"Mas paniniwlaan namin ang mga taong may alam at may experience noong panahon na hindi pa tayo nbubuhay,yung mga nakaw na sinasabi n'yo,alamin n'yo dito.para malinawan mga utak n'yo.this is your chance to know.bago kau mgreply ng nega,make sure n npnood n'yo yan.","mas paniniwlaan namin ang mga taong may alam at may experience noong panahon na hindi pa tayo nbubuhay,yung mga nakaw na sinasabi n'yo,alamin n'yo malinawan mga utak n' is your chance to kau mgreply ng nega,make sure n npnood n'yo yan."
1463233077333741571,Kala mo naman talaga may alam.. pwe kundi pa mang gugulang ng tao saka umunlad wag ganorn,kala mo naman talaga may alam.. pwe kundi pa mang gugulang ng tao saka umunlad wag ganorn.
1463235915237658627,feeling ko kailangan ko na mag edit para sa sched ko sa school. nakakalimutan ko na yung mga klase q,feeling ko kailangan ko na mag edit para sa sched ko sa school. nakakalimutan ko na yung mga klase ako.
1463227858709401600,"Sa interview na yan,lahat ng bintang n'yo sa mga marcos na walang basehan, malalamn n'yo ang kasagutan. Syempre sasabhin n'yo,kasinungalingan yan,kase utak dilawan kayo 😅kya hindi n'yo panoorin, pero kung open minded ka,at naghahanap ng kasagutan sa mga pangyayari noon.","sa interview na yan,lahat ng bintang n'yo sa mga marcos na walang basehan, malalamn n'yo ang kasagutan. syempre sasabhin n'yo,kasinungalingan yan,kase utak dilawan kayo kya hindi n'yo panoorin, pero kung open minded ka,at naghahanap ng kasagutan sa mga pangyayari noon."
1463236869563420676,ano na! parang wala pasok bukas ah hahaha morniinng,ano na! parang wala pasok bukas ah hahaha morniinng.
1463240099542409218,"Mamaaaa, parang ngayon palang hihimatayin na koooo😭","mamaaaa, parang ngayon palang hihimatayin na koooo."
1463240491382702085,"Hindi ako takot sa dextrose pero takot ako sa injection?? Syempre yung dextrose di ko naman nararamdaman nilalagay sa kamay ko e, tulog naman kasi ako pag nilalagay yun e😭😭","hindi ako takot sa dextrose pero takot ako sa injection?? syempre yung dextrose di ko naman nararamdaman nilalagay sa kamay ko e, tulog naman kasi ako pag nilalagay yun e."
1463236558752866309,"Bakit parang ang lakas ng kutob ko na para tong ""Ang Narco List"" nung 2019? Yung sila-sila din ang may gawa ng issue about Bong Go. Tapos in the end, papatunayan kunwari na hindi totoo para may media mileage. Tandaan, bad publicity is still publicity.","bakit parang ang lakas ng kutob ko na para tong ang narco list nung 2019? yung sila-sila din ang may gawa ng issue about bong go. tapos in the end, papatunayan kunwari na hindi totoo para may media mileage. tandaan, bad publicity is still publicity."
1463234555259744259,tulog na ba kayo,tulog na ba kayo.
1463240388123058182,KAPIT LANG PARA SA ENHA,kapit lang para sa enha.
1463235555219492864,"Hayaan mo ko maging masaya dahil kapag kayo masaya kayo, masaya ko para sa inyo. Wag puro pang gagalaiti sa katawan, naiinggit ka ba? Siguro naman hindi dami dami mong pera eh. Wag ganon wag epal. Try mo masaya yun yung manahim at wag mag reac sa sarili mong post 😂","hayaan mo ko maging masaya dahil kapag kayo masaya kayo, masaya ko para sa inyo. wag puro pang gagalaiti sa katawan, naiinggit ka ba? siguro naman hindi dami dami mong pera eh. wag ganon wag epal. try mo masaya yun yung manahim at wag mag reac sa sarili mong post."
1463229745206759424,ah talaga ba? sino ka muna nyehe,ah talaga ba? sino ka muna nyehe.
1463241209754046464,"hindi masakit promise, parang kinagat ka lang ng aso","hindi masakit promise, parang kinagat ka lang ng aso."
1463237613507133443,parang di ko kaya ngayon hshs,parang di ko kaya ngayon hshs.
1463237625045676034,Maalala ko lang sabi ni Dara never nya ipiflex yung jowa nya. So it means ndi yung mga taong naiisip ko. Baka yung mamang tahimik lang ever since at naka date nya 10 years ago sa may Han river. Jusko parang naiimagine ko na. Sana sya na nga.,maalala ko lang sabi ni dara never nya ipiflex yung jowa nya. so it means ndi yung mga taong naiisip ko. baka yung mamang tahimik lang ever since at naka date nya 10 years ago sa may han river. jusko parang naiimagine ko na. sana siya na'nga.
1463235176087965697,Good Day Boss! Sana Isa ako sa mapili. Lahat ng rules gagawin ko. Lahat ng kikita paghihirapan ko. Makakaasa kayo na magkakatiwalaan niyo po ako. Para sa pangdialysis lang ng akimg nanay twice a week dialysis... Thank you Allan Lorenz De Nava 33 years old Mandaluyong City,good day boss! sana isa ako sa mapili. lahat ng rules gagawin ko. lahat ng kikita paghihirapan ko. makakaasa kayo na magkakatiwalaan niyo po ako. para sa pangdialysis lang ng akimg nanay twice a week dialysis. thank you allan lorenz de nava 33 years old mandaluyong city.
1463235300486877188,@j90Cr8V2AEUIWBy Good Day Boss! Sana Isa ako sa mapili. Lahat ng rules gagawin ko. Lahat ng kikita paghihirapan ko. Makakaasa kayo na magkakatiwalaan niyo po ako. Para sa pangdialysis lang ng akimg nanay twice a week dialysis... Thank you Allan Lorenz De Nava 33 years old,good day boss! sana isa ako sa mapili. lahat ng rules gagawin ko. lahat ng kikita paghihirapan ko. makakaasa kayo na magkakatiwalaan niyo po ako. para sa pangdialysis lang ng akimg nanay twice a week dialysis. thank you allan lorenz de nava 33 years old.
1463237195272126467,Parang ewan ako sa part nayun hahaha 🤣,parang ewan ako sa part nayun hahaha.
1463238143340167178,"Start ko kaya 2022 ko para sa pamilya, goal at careee life ko. Iwas na sa toxic kapagod e hays 😌","start ko kaya 2022 ko para sa pamilya, goal at careee life ko. iwas na sa toxic kapagod e hays."
1463213358526566404,"Tinry ko lang naman sumali sa pa activity sa work naman about a song that you can listen to for days. Si MAPA yung sinabi ko. Kasi halos ito din yung song na naging A'TIN na ako. Ayun, nasali pa sa nanalo, pandagdag merch din. Hehe thank you for your songs @SB19Official #SB19","tinry ko lang naman sumali sa pa activity sa work naman about a song that you can listen to for days. si mapa yung sinabi ko. kasi halos ito din yung song na naging a'tin na ako. ayun, nasali pa sa nanalo, pandagdag merch din. hehe thank you for your songs."
1463216409421365256,Haha may pangbili na mamaya ng #Bazinga_SB19 photocards yiheee! Kita kits! @SB19Official #SB19,haha may pangbili na mamaya ng yiheee! kita kits!
1463233411674345474,Yes po para sa pc talaga yan hehe kitakits Ate! 💙🤗 @SB19Official #SB19,yes po para sa pc talaga yan hehe kitakits ate!
1463238438715412480,"Hmm parang sa A/bs lang nman yung toxic LT culture. Sa G/ma kasi, malaya yung artists nila to work with other actors. Di sila itinatali sa iisang LT lang. Khit nga mgjowa, di necessary to work with each other.","hmm parang sa abs lang nman yung toxic lt culture. sa gma kasi, malaya yung artists nila to work with other actors. di sila itinatali sa iisang lt lang. khit nga mgjowa, di necessary to work with each other."
1463239471403442178,bt parang Ako pa Mali😔,bt parang ako pa mali.
1463910227204472832,hahahaha,hahahaha.
1463235120425410560,Parang gusto ko na sumuko. 😭,parang gusto ko na sumuko.
1463234584095559681,"Other hms said before that Anji is not responsible for Kd pero bakit parang you obliged her now for his feelings. She cleared everything with kd naman na, tama na yon.","other hms said before that anji is not responsible for kd pero bakit parang you obliged her now for his feelings. she cleared everything with kd naman na, tama na yon."
1463238912436944899,wahahahahaha parang alam mona yun,wahahahahaha parang alam mona yun.
